datetime,temp,precip,humidity,windspeed,cloudcover,month,day_of_week,is_weekend,season,temp_range,day_length,is_clear,is_rainy,is_cloudy,is_snowy,has_precipitation,month_sin,month_cos,day_of_week_sin,day_of_week_cos,temp_rolling_7d,temp_max_7d,temp_min_7d,precip_sum_7d,humidity_rolling_7d,hot,cold,heavy_precipitation,day_of_year_sin,day_of_year_cos
2023-07-04,28.3,17.0,77.5,16.6,68.0,7,1,0,Summer,8.200000000000003,13.485277777777778,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,25.8,28.3,24.6,81.0,84.68571428571428,0,0,1,-0.04302223300453034,-0.99907411510223
2023-07-05,26.1,5.3,84.7,13.0,72.7,7,2,0,Summer,6.100000000000001,13.479166666666666,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,25.87142857142857,28.3,24.6,85.3,84.8,0,0,0,-0.060213277365792774,-0.9981855344718586
2023-07-06,26.4,48.0,85.0,14.8,65.9,7,3,0,Summer,7.0,13.472777777777777,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,26.12857142857143,28.3,24.8,115.3,84.12857142857142,0,0,1,-0.07738647923346322,-0.9970011699250151
2023-07-07,26.3,11.0,82.7,13.0,76.2,7,4,0,Summer,7.0,13.465833333333334,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,26.342857142857145,28.3,24.8,103.3,83.47142857142856,0,0,1,-0.09453674981719933,-0.9955213724144752
2023-07-08,26.3,12.0,84.0,24.1,79.4,7,5,1,Summer,6.5,13.45861111111111,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,26.557142857142857,28.3,25.1,101.3,83.0,0,0,1,-0.11165900712169444,-0.9937465804361781
2023-07-09,25.2,3.0,86.6,25.3,82.8,7,6,1,Summer,5.300000000000001,13.450833333333334,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,26.571428571428573,28.3,25.2,96.3,82.82857142857142,0,0,0,-0.12874817745258066,-0.99167731989929
2023-07-10,25.4,0.1,86.0,29.5,78.9,7,0,0,Summer,4.800000000000001,13.4425,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,26.285714285714285,28.3,25.2,96.39999999999999,83.78571428571429,0,0,0,-0.14579919691987442,-0.9893142039703664
2023-07-11,24.3,11.0,89.7,24.1,89.6,7,1,0,Summer,5.0,13.43388888888889,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,25.714285714285715,26.4,24.3,90.39999999999999,85.52857142857144,0,0,1,-0.16280701293851646,-0.9866579328916572
2023-07-12,24.7,6.0,88.9,19.1,88.9,7,2,0,Summer,5.699999999999999,13.425,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,25.514285714285712,26.4,24.3,91.1,86.12857142857142,0,0,0,-0.17976658572556214,-0.9837092937736098
2023-07-13,25.6,4.3,87.6,20.5,86.9,7,3,0,Summer,6.0,13.415555555555555,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,25.400000000000002,26.3,24.3,47.4,86.5,0,0,0,-0.19667288979357622,-0.9804691603616321
2023-07-14,25.3,40.7,87.1,18.4,89.6,7,4,0,Summer,6.0,13.405555555555555,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,25.257142857142856,26.3,24.3,77.1,87.12857142857142,0,0,1,-0.2135209154397959,-0.9769384927771817
2023-07-15,25.1,2.0,87.1,22.3,89.7,7,5,1,Summer,6.0,13.395555555555555,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,25.08571428571429,25.6,24.3,67.1,87.57142857142857,0,0,0,-0.23030567023061196,-0.973118337233262
2023-07-16,24.4,7.5,88.6,25.9,88.5,7,6,1,Summer,5.0,13.385,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,24.971428571428568,25.6,24.3,71.6,87.85714285714286,0,0,1,-0.24702218048093527,-0.9690098257244063
2023-07-17,25.2,17.0,88.6,18.4,88.8,7,0,0,Summer,6.0,13.373888888888889,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,24.942857142857147,25.6,24.3,88.5,88.22857142857143,0,0,1,-0.2636654927280072,-0.9646141756912435
2023-07-18,25.6,14.0,91.0,15.1,91.7,7,1,0,Summer,5.0,13.362777777777778,0,1,0,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,25.12857142857143,25.6,24.4,91.5,88.41428571428571,0,0,1,-0.2802306751992161,-0.9599326896597445
2023-07-19,25.6,21.0,89.8,14.8,88.4,7,2,0,Summer,6.0,13.351111111111111,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,25.25714285714286,25.6,24.4,106.5,88.54285714285713,0,0,1,-0.2967128192734901,-0.9549667548552553
2023-07-20,27.1,30.0,85.9,11.2,81.5,7,3,0,Summer,8.0,13.338888888888889,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,25.471428571428568,27.1,24.4,132.2,88.29999999999998,0,0,1,-0.3131070409358267,-0.9497178427914317
2023-07-21,26.1,61.3,88.3,22.3,83.9,7,4,0,Summer,9.5,13.326666666666666,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,25.58571428571429,27.1,24.4,152.8,88.47142857142856,0,0,1,-0.3294084822245302,-0.9441875088341994
2023-07-22,25.5,56.7,89.2,13.0,84.8,7,5,1,Summer,7.0,13.313888888888888,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,25.642857142857142,27.1,24.4,207.5,88.77142857142859,0,0,1,-0.3456123126707333,-0.9383773917408642
2023-07-23,26.6,0.0,85.5,14.8,66.6,7,6,1,Summer,6.300000000000001,13.300833333333333,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,25.95714285714286,27.1,25.2,200.0,88.32857142857142,0,0,0,-0.3617137307297674,-0.9322892131745134
2023-07-24,26.4,1.0,83.2,21.7,60.3,7,0,0,Summer,6.0,13.2875,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,26.12857142857143,27.1,25.5,184.0,87.55714285714285,0,0,0,-0.37770796520396466,-0.9259247771938499
2023-07-25,26.3,0.8,84.6,16.2,82.4,7,1,0,Summer,6.0,13.273888888888889,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,26.228571428571428,27.1,25.5,170.8,86.64285714285714,0,0,0,-0.39359027665646645,-0.9192859697186105
2023-07-26,26.5,0.0,85.0,14.8,78.0,7,2,0,Summer,6.0,13.26,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,26.357142857142858,27.1,25.5,149.8,85.95714285714287,0,0,0,-0.4093559588156211,-0.9123747579707274
2023-07-27,26.1,6.0,87.8,18.4,79.0,7,3,0,Summer,6.399999999999999,13.245555555555555,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,26.214285714285715,26.6,25.5,125.80000000000001,86.22857142857141,0,0,0,-0.42500033996955394,-0.9051931898913975
2023-07-28,24.7,9.0,91.5,21.0,89.2,7,4,0,Summer,3.0,13.231111111111112,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,26.014285714285712,26.6,24.7,73.5,86.68571428571428,0,0,1,-0.4405187843504952,-0.8977433935342336
2023-07-29,24.8,0.1,86.8,22.3,82.1,7,5,1,Summer,5.100000000000001,13.216388888888888,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,25.91428571428571,26.6,24.7,16.900000000000002,86.34285714285714,0,0,0,-0.455906693508459,-0.8900275764346766
2023-07-30,25.1,21.0,84.3,22.3,74.1,7,6,1,Summer,5.100000000000001,13.20111111111111,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,25.7,26.5,24.7,37.900000000000006,86.17142857142858,0,0,1,-0.47115950767386394,-0.8820480249558535
2023-07-31,25.3,3.4,85.8,24.1,66.4,7,0,0,Summer,6.5,13.185833333333333,0,1,1,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,25.54285714285714,26.5,24.7,40.300000000000004,86.54285714285713,0,0,0,-0.4862727071086902,-0.8738071036110807
2023-08-01,24.9,8.6,88.7,22.3,78.5,8,1,0,Summer,5.0,13.17,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,25.342857142857145,26.5,24.7,48.10000000000001,87.12857142857142,0,0,1,-0.5012418134457756,-0.8653072543632061
2023-08-02,24.5,5.0,88.1,25.9,88.8,8,2,0,Summer,3.3000000000000007,13.154166666666667,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,25.057142857142857,26.1,24.5,53.10000000000001,87.57142857142857,0,0,0,-0.5160623910158526,-0.8565509959010037
2023-08-03,23.9,0.3,89.0,23.4,89.3,8,3,0,Summer,2.0,13.138055555555555,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,24.742857142857144,25.3,23.9,47.400000000000006,87.74285714285715,0,0,0,-0.5307300481619331,-0.8475409228928312
2023-08-04,23.9,0.2,89.8,19.1,82.8,8,4,0,Summer,2.1999999999999993,13.12138888888889,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,24.62857142857143,25.3,23.9,38.60000000000001,87.5,0,0,0,-0.5452404385406507,-0.8382797052177745
2023-08-05,24.3,5.0,89.7,18.4,78.1,8,5,1,Summer,3.6000000000000014,13.105,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,24.557142857142857,25.3,23.9,43.5,87.91428571428571,0,0,0,-0.5595892624101763,-0.828770087174504
2023-08-06,24.9,0.2,86.0,24.1,76.6,8,6,1,Summer,4.5,13.088055555555556,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,24.52857142857143,25.3,23.9,22.7,88.15714285714286,0,0,0,-0.5737722679043243,-0.8190148866680802
2023-08-07,24.7,0.2,83.3,29.5,84.4,8,0,0,Summer,4.199999999999999,13.070833333333333,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,24.442857142857143,24.9,23.9,19.5,87.8,0,0,0,-0.5877852522924734,-0.8090169943749472
2023-08-08,24.6,0.0,84.4,22.3,79.3,8,1,0,Summer,4.0,13.053611111111111,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,24.400000000000002,24.9,23.9,10.9,87.18571428571428,0,0,0,-0.6016240632249227,-0.7987793728863648
2023-08-09,25.0,0.2,83.1,22.7,69.2,8,2,0,Summer,5.5,13.036111111111111,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,24.47142857142857,25.0,23.9,6.1,86.47142857142856,0,0,0,-0.6152845999633277,-0.7883050558305253
2023-08-10,25.0,0.0,82.4,22.3,56.7,8,3,0,Summer,8.0,13.018333333333333,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,24.62857142857143,25.0,23.9,5.8,85.52857142857142,0,0,0,-0.6287628145958345,-0.7775971469736268
2023-08-11,25.0,0.0,81.2,22.3,50.2,8,4,0,Summer,7.0,13.000555555555556,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,24.785714285714285,25.0,24.3,5.6,84.3,0,0,0,-0.6420547132365636,-0.7666588193001592
2023-08-12,24.6,0.9,82.5,20.5,56.8,8,5,1,Summer,6.800000000000001,12.982222222222223,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,24.82857142857143,25.0,24.6,1.5,83.27142857142857,0,0,0,-0.655156357209085,-0.7554933140726804
2023-08-13,24.0,5.9,86.6,24.1,78.3,8,6,1,Summer,4.5,12.964166666666667,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,24.7,25.0,24.0,7.2,83.35714285714286,0,0,0,-0.6680638642135333,-0.7441039398713608
2023-08-14,24.3,0.1,84.3,22.3,74.4,8,0,0,Summer,4.600000000000001,12.945555555555556,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,24.642857142857142,25.0,24.0,7.1,83.5,0,0,0,-0.6807734094770159,-0.7324940716135792
2023-08-15,25.2,0.1,83.1,18.4,65.8,8,1,0,Summer,6.5,12.926944444444445,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,24.728571428571428,25.2,24.0,7.2,83.3142857142857,0,0,0,-0.6932812268869771,-0.7206671495538615
2023-08-16,24.6,0.2,85.6,18.4,51.1,8,2,0,Summer,6.0,12.908055555555556,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,24.67142857142857,25.2,24.0,7.2,83.67142857142858,0,0,0,-0.7055836101071774,-0.7086266782644601
2023-08-17,24.9,0.0,83.3,18.4,53.7,8,3,0,Summer,6.0,12.889166666666666,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,24.657142857142855,25.2,24.0,7.2,83.79999999999998,0,0,0,-0.7176769136759615,-0.6963762255968726
2023-08-18,24.0,2.0,86.5,20.5,76.2,8,4,0,Summer,5.0,12.87,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,24.514285714285712,25.2,24.0,9.2,84.55714285714285,0,0,0,-0.7295575540864876,-0.6839194216246105
2023-08-19,23.4,24.0,90.1,18.4,89.1,8,5,1,Summer,3.3999999999999986,12.850833333333334,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,24.342857142857145,25.2,23.4,32.3,85.64285714285714,0,0,1,-0.7412220108485957,-0.6712599575675315
2023-08-20,23.5,3.1,91.2,18.4,89.8,8,6,1,Summer,3.3999999999999986,12.831388888888888,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,24.271428571428572,25.2,23.4,29.5,86.29999999999998,0,0,0,-0.7526668275320083,-0.6584015846980489
2023-08-21,22.5,2.0,91.8,20.5,84.9,8,0,0,Summer,1.8999999999999986,12.811944444444444,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,24.014285714285716,25.2,22.5,31.4,87.37142857142858,0,0,0,-0.7638886127905429,-0.64534811322955
2023-08-22,23.5,0.2,91.2,16.6,89.9,8,1,0,Summer,3.3000000000000007,12.792222222222222,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,23.771428571428572,24.9,22.5,31.5,88.52857142857142,0,0,0,-0.7748840413670406,-0.6321034111873488
2023-08-23,24.4,0.2,86.5,25.9,74.5,8,2,0,Summer,5.199999999999999,12.7725,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,23.74285714285714,24.9,22.5,31.499999999999996,88.65714285714284,0,0,0,-0.7856498550787144,-0.6186714032625032
2023-08-24,24.5,0.3,84.9,27.7,67.3,8,3,0,Summer,6.199999999999999,12.7525,0,1,1,0,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,23.685714285714283,24.5,22.5,31.799999999999997,88.88571428571429,0,0,0,-0.7961828637826154,-0.6050560696488494
2023-08-25,24.9,0.0,82.5,20.5,45.0,8,4,0,Summer,7.0,12.7325,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,23.814285714285713,24.9,22.5,29.799999999999997,88.31428571428572,0,0,0,-0.8064799463209447,-0.5912614448635782
2023-08-26,25.1,0.0,80.7,16.6,39.8,8,5,1,Summer,7.0,12.7125,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,24.057142857142853,25.1,22.5,5.799999999999996,86.97142857142856,0,0,0,-0.8165380514459157,-0.5772916165517278
2023-08-27,24.8,0.0,80.2,27.7,31.0,8,6,1,Summer,8.399999999999999,12.692222222222222,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,24.24285714285714,25.1,22.5,2.6999999999999966,85.4,0,0,0,-0.8263541987239095,-0.5631507242749187
2023-08-28,24.6,0.0,80.1,25.9,31.3,8,0,0,Summer,6.5,12.671944444444444,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,24.54285714285714,25.1,23.5,0.6999999999999964,83.72857142857143,0,0,0,-0.8359254794186365,-0.5488429582847199
2023-08-29,25.1,0.0,76.4,18.4,29.9,8,1,0,Summer,7.900000000000002,12.651388888888889,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,24.77142857142857,25.1,24.4,0.49999999999999645,81.61428571428571,0,0,0,-0.8452490573530634,-0.5343725582809785
2023-08-30,25.1,0.0,78.0,16.2,26.7,8,2,0,Summer,11.0,12.630833333333333,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,24.871428571428574,25.1,24.5,0.29999999999999644,80.39999999999999,0,0,0,-0.8543221697498269,-0.5197438121555157
2023-08-31,26.0,0.0,75.4,13.0,25.8,8,3,0,Summer,10.3,12.610555555555555,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,25.08571428571429,26.0,24.6,0.0,79.04285714285716,0,0,0,-0.8631421280499115,-0.5049610547215202
2023-09-01,26.7,0.0,74.1,13.0,25.0,9,4,0,Fall,10.100000000000001,12.589444444444444,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,25.342857142857145,26.7,24.6,0.0,77.84285714285714,0,0,0,-0.8717063187093218,-0.4900286664290594
2023-09-02,26.9,0.0,72.3,14.8,22.5,9,5,1,Fall,10.200000000000003,12.568888888888889,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,25.6,26.9,24.6,0.0,76.64285714285714,0,0,0,-0.8800122039735356,-0.4749510720670502
2023-09-03,27.0,0.0,72.0,14.8,43.7,9,6,1,Fall,10.299999999999997,12.547777777777778,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,25.914285714285715,27.0,24.6,0.0,75.47142857142856,0,0,0,-0.888057322629493,-0.4597327394521046
2023-09-04,27.0,0.0,73.9,16.6,45.1,9,0,0,Fall,11.0,12.526944444444444,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,26.25714285714286,27.0,25.1,0.0,74.58571428571429,0,0,0,-0.8958392907349089,-0.44437817810461344
2023-09-05,27.3,0.0,72.1,18.4,37.7,9,1,0,Fall,11.0,12.505833333333333,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,26.571428571428573,27.3,25.1,0.0,73.97142857142856,0,0,0,-0.9033558023246842,-0.4288919379124841
2023-09-06,25.1,16.0,84.9,18.4,73.7,9,2,0,Fall,6.0,12.485,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,26.571428571428573,27.3,25.1,15.999999999999996,74.95714285714287,0,0,1,-0.9106046300942162,-0.41327860778290443
2023-09-07,24.4,19.0,89.9,14.8,88.0,9,3,0,Fall,4.800000000000001,12.463888888888889,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,26.342857142857138,27.3,24.4,35.0,77.02857142857144,0,0,1,-0.9175836260593934,-0.3975428142825566
2023-09-08,23.6,53.0,93.3,13.0,90.2,9,4,0,Fall,2.0,12.4425,0,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,25.900000000000002,27.3,23.6,88.0,79.77142857142857,0,0,1,-0.9242907221930934,-0.3816892202666586
2023-09-09,23.9,81.0,91.9,22.3,86.9,9,5,1,Fall,3.1000000000000014,12.421388888888888,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,25.47142857142857,27.3,23.6,169.0,82.57142857142857,0,0,1,-0.9307239310379793,-0.3657225234972692
2023-09-10,23.9,3.0,90.0,27.7,69.7,9,6,1,Fall,5.0,12.4,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,25.02857142857143,27.3,23.6,172.0,85.14285714285714,0,0,0,-0.9368813462954315,-0.34964745525122826
2023-09-11,25.0,0.0,83.1,29.5,50.6,9,0,0,Fall,6.0,12.37888888888889,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,24.74285714285714,27.3,23.6,172.0,86.45714285714284,0,0,0,-0.9427611433904206,-0.33346877891818705
2023-09-12,25.1,0.0,82.1,25.9,65.2,9,1,0,Fall,5.199999999999999,12.357222222222223,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,24.428571428571427,25.1,23.6,172.0,87.88571428571429,0,0,0,-0.9483615800121716,-0.31719128858910595
2023-09-13,23.7,2.0,88.7,22.3,75.4,9,2,0,Fall,2.1999999999999993,12.33611111111111,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,24.228571428571428,25.1,23.6,158.0,88.42857142857143,0,0,0,-0.9536809966304455,-0.300819807635668
2023-09-14,24.4,4.0,88.5,13.0,85.9,9,3,0,Fall,4.0,12.314722222222223,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,24.228571428571428,25.1,23.6,143.0,88.22857142857141,0,0,0,-0.9587178169872964,-0.2843591872810036
2023-09-15,23.9,78.0,91.3,20.5,92.3,9,4,0,Fall,8.0,12.293055555555556,0,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,24.27142857142857,25.1,23.7,168.0,87.94285714285715,0,0,1,-0.9634705485641486,-0.26781430516217486
2023-09-16,22.6,215.0,94.6,31.7,97.5,9,5,1,Fall,2.6000000000000014,12.271666666666667,0,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,24.08571428571429,25.1,22.6,302.0,88.32857142857144,0,0,1,-0.9679377830240642,-0.25119006388481957
2023-09-17,22.1,29.0,92.9,38.7,92.2,9,6,1,Fall,2.0,12.250277777777777,0,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,23.82857142857143,25.1,22.1,328.0,88.74285714285715,0,0,1,-0.9721181966290612,-0.23449138957041052
2023-09-18,24.0,0.2,87.0,25.9,76.0,9,0,0,Fall,6.0,12.228333333333333,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,23.685714285714287,25.1,22.1,328.2,89.3,0,0,0,-0.9760105506323682,-0.21772323039653224
2023-09-19,25.4,0.0,81.9,18.4,46.4,9,1,0,Fall,7.399999999999999,12.206944444444444,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,23.728571428571428,25.4,22.1,328.2,89.27142857142857,0,0,0,-0.9796136916454901,-0.20089055513063528
2023-09-20,26.5,0.0,79.4,13.0,43.2,9,2,0,Fall,9.0,12.185277777777777,0,0,1,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,24.12857142857143,26.5,22.1,326.2,87.94285714285715,0,0,0,-0.9829265519799822,-0.18399835165767986
2023-09-21,26.3,0.9,83.9,9.4,65.4,9,3,0,Fall,8.0,12.16388888888889,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,24.4,26.5,22.1,323.1,87.28571428571429,0,0,0,-0.9859481499638303,-0.1670516255021195
2023-09-22,25.6,0.0,85.1,14.8,67.1,9,4,0,Fall,6.100000000000001,12.141944444444444,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,24.642857142857142,26.5,22.1,245.1,86.39999999999999,0,0,0,-0.9886775902323404,-0.15005539834465262
2023-09-23,25.1,2.7,87.4,17.9,74.3,9,5,1,Fall,7.0,12.120277777777778,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,25.0,26.5,22.1,32.8,85.37142857142858,0,0,0,-0.9911140639934546,-0.13301470653419636
2023-09-24,26.2,0.0,82.8,13.0,54.4,9,6,1,Fall,9.0,12.098611111111111,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,25.585714285714285,26.5,24.0,3.8000000000000003,83.92857142857143,0,0,0,-0.9932568492674143,-0.11593459959550066
2023-09-25,25.3,2.4,85.2,11.5,67.5,9,0,0,Fall,5.100000000000001,12.076944444444445,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.0,1.0,25.771428571428572,26.5,25.1,6.0,83.67142857142858,0,0,0,-0.9951053111006974,-0.09882013873287211
2023-09-26,26.0,1.0,82.0,13.0,62.4,9,1,0,Fall,9.200000000000003,12.055555555555555,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,25.857142857142858,26.5,25.1,7.0,83.6857142857143,0,0,0,-0.99665890175417,-0.08167639533042288
2023-09-27,26.3,0.1,80.2,11.2,58.1,9,2,0,Fall,11.0,12.033888888888889,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,25.828571428571426,26.3,25.1,7.1,83.8,0,0,0,-0.9979171608653922,-0.06450844944931625
2023-09-28,26.0,0.5,77.9,14.8,38.1,9,3,0,Fall,10.899999999999999,12.012222222222222,0,1,1,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,25.785714285714285,26.3,25.1,6.699999999999999,82.94285714285715,0,0,0,-0.9988797155850335,-0.04732138832243232
2023-09-29,27.4,0.0,71.4,14.8,47.9,9,4,0,Fall,10.0,11.990555555555556,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,26.04285714285714,27.4,25.1,6.699999999999999,80.98571428571428,0,0,0,-0.9995462806873573,-0.03012030484690836
2023-09-30,27.8,0.0,56.6,13.0,31.3,9,5,1,Fall,10.300000000000004,11.96888888888889,0,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,26.428571428571427,27.8,25.3,4.0,76.58571428571429,0,0,0,-0.9999166586547379,-0.012910296075008843
2023-10-01,27.6,0.0,50.6,11.2,25.0,10,6,1,Fall,13.399999999999999,11.947222222222223,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,26.62857142857143,27.8,25.3,4.0,71.9857142857143,0,0,0,-0.9999907397361901,0.004303538296243821
2023-10-02,27.0,0.0,52.5,14.0,36.6,10,0,0,Fall,13.5,11.925833333333333,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,26.87142857142857,27.8,26.0,1.6,67.31428571428572,0,0,0,-0.9997685019798909,0.021516097436222233
