Datetime,Temperature,Feels Like,Dew,Humidity,Precipitation,Snow Value,Snow Depth,Wind Gust,Wind Speed,Wind Direction,Cloud Cover,Visibility,Solar Radiation,Solar Energy,UV Index,Hour,Clear,Cloudy,Fog,Partly Cloudy,Rain,Snow,Wind
2024-01-13 04:00:00,0.23542116630669546,0.29724409448818895,0.37300613496932516,0.9068752273554018,0.39442556084296393,0.0,0.0,0.5419664268585132,0.4143835616438356,0.3194444444444445,1.0,0.16736401673640167,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-01-13 05:00:00,0.24190064794816418,0.3031496062992126,0.38650306748466257,0.9499211834606524,0.07409925220938138,0.0,0.0,0.302158273381295,0.3184931506849315,0.4138888888888889,1.0,0.5313807531380753,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-01-13 06:00:00,0.24838012958963285,0.3090551181102362,0.39386503067484663,0.9454347035285559,0.008021753908905506,0.0,0.0,0.4352517985611511,0.4469178082191781,0.45833333333333337,1.0,0.4267782426778242,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-01-13 07:00:00,0.2429805615550756,0.30413385826771655,0.38773006134969323,0.9487086213168424,0.0,0.0,0.0,0.5443645083932853,0.4023972602739726,0.46944444444444444,1.0,0.06694560669456068,0.0,0.0,0.0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 08:00:00,0.24190064794816418,0.3031496062992126,0.39018404907975457,0.9643506729719898,0.0,0.0,0.0,0.5443645083932853,0.422945205479452,0.513888888888889,1.0,0.06694560669456068,0.019743336623889437,0.02777777777777778,0.0,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 09:00:00,0.24622030237580994,0.30708661417322836,0.39386503067484663,0.9580453498241787,0.0,0.0,0.0,0.5179856115107914,0.3715753424657534,0.5,1.0,0.12133891213389122,0.02073050345508391,0.02777777777777778,0.0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 10:00:00,0.2570194384449244,0.3169291338582677,0.39018404907975457,0.8675882138959622,0.009789259007477905,0.0,0.0,0.5911270983213428,0.45719178082191775,0.6138888888888889,0.6659999999999999,0.48953974895397484,0.3751233958538993,0.3888888888888889,0.4,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2024-01-13 11:00:00,0.2678185745140389,0.32677165354330706,0.34355828220858897,0.5731781253789257,0.0,0.0,0.0,0.5899280575539568,0.5154109589041096,0.675,0.6729999999999999,0.6610878661087866,0.5340572556762092,0.5277777777777778,0.5,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-13 12:00:00,0.2570194384449244,0.3169291338582677,0.32147239263803684,0.5271007639141506,0.0,0.0,0.0,0.5695443645083933,0.5308219178082192,0.6833333333333333,0.8890000000000001,0.6610878661087866,0.13425468904244817,0.1388888888888889,0.1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-01-13 13:00:00,0.22138228941684668,0.2470472440944882,0.30920245398773005,0.6427791924336123,0.0,0.0,0.0,0.7278177458033573,0.6061643835616438,0.75,1.0,0.6610878661087866,0.15597235932872655,0.16666666666666666,0.2,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0
