name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2021-07-01T00:00:00,24,24,21.5,86.16,0,0,,0,0,,7,334,1013.2,58.9,15,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T01:00:00,24.4,24.4,21.3,83.14,0,0,,0,0,,9.5,208,1013.3,93.3,15,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T02:00:00,24.1,24.1,21.1,83.15,0,0,,0,0,,2.1,286,1012.5,78.8,15,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T03:00:00,24.4,24.4,21,81.49,0,0,,0,0,,4.4,297,1012.1,63.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T04:00:00,24.6,24.6,21.2,81.75,0,0,,0,0,,8.6,249,1011.9,41.8,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T05:00:00,24,24,21,83.49,0,0,,0,0,,4.4,303,1011.5,41.8,14.7,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T06:00:00,23.8,23.8,21,84.13,0,0,,0,0,,9.1,273,1011.5,57,15.5,25,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T07:00:00,24.8,24.8,21.1,79.69,0,0,,0,0,,11.4,292,1011.7,74.3,16,111,0.4,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T08:00:00,25.6,25.6,20.2,71.77,0,0,,0,0,,7.9,320,1011.8,74.3,16,169,0.6,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T09:00:00,27.2,28.5,19.3,62,0,0,,0,0,,5.5,301,1011.9,74.3,16,250,0.9,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T10:00:00,28.4,29.7,19.3,57.98,0,0,,0,0,,3,286,1011.5,74.3,16,569,2,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T11:00:00,29.4,30.5,18.6,52.22,0,0,,0,0,,10.7,261,1011.5,78.8,16,421,1.5,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T12:00:00,29.2,30.3,18.6,53.04,0,0,,0,0,,12.4,231,1011.3,82.5,16,343,1.2,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T13:00:00,27.1,28.5,19.6,63.56,0.082,100,rain,0,0,45.2,23.6,267,1011.3,96.2,14.2,105,0.4,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-07-01T14:00:00,23.9,23.9,20.7,82.56,2.015,100,rain,0,0,51.8,9.9,342,1011.3,95.9,13.2,166,0.6,2,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
