name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2021-12-01T00:00:00,5.8,2.5,-2,57.24,0,0,,0,0,,16.3,246,1014.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T01:00:00,6,2.8,-2,56.28,0,0,,0,0,,16.5,245,1015.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T02:00:00,5.8,2.9,-2,57.24,0,0,,0,0,,13.9,238,1015.9,65.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T03:00:00,6,2.5,-2.7,53.77,0,0,,0,0,37.1,18.6,260,1016.8,31.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T04:00:00,5.7,1.8,-2.6,55.12,0,0,,0,0,,22.1,255,1017.5,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T05:00:00,5.7,1.6,-2.8,54.32,0,0,,0,0,37.1,24.2,265,1018.5,10.6,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T06:00:00,5.7,2.3,-3.3,52.04,0,0,,0,0,41.7,17.8,268,1019.4,10.6,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T07:00:00,5.4,1.6,-3.9,51.34,0,0,,0,0,,20,275,1020.2,41.8,16,9,0,0,,Partially cloudy,partly-cloudy-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T08:00:00,5.9,2.6,-3.3,51.5,0,0,,0,0,40.7,17.3,275,1020.9,74.3,16,42,0.2,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T09:00:00,6.5,2.8,-3.5,48.59,0,0,,0,0,,21.8,285,1021.6,74.3,16,136,0.5,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T10:00:00,7.9,5.1,-3.6,43.83,0,0,,0,0,,16.9,279,1021.9,74.3,16,358,1.3,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T11:00:00,8.7,5.8,-3.8,41.09,0,0,,0,0,,19,279,1021.6,59,16,451,1.6,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T12:00:00,9,6.4,-4.4,38.27,0,0,,0,0,,17.6,260,1021.2,74.3,16,458,1.6,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T13:00:00,9.4,6.8,-4.4,37.49,0,0,,0,0,,18.1,291,1020.9,74.3,16,391,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T14:00:00,9.6,7.8,-4.2,37.59,0,0,,0,0,,11.6,277,1020.4,74.3,16,252,0.9,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T15:00:00,9.4,7.5,-3.8,39.39,0,0,,0,0,,12.7,225,1020.4,74.3,16,170,0.6,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T16:00:00,8.6,6.7,-3.7,41.84,0,0,,0,0,,11.7,234,1020.4,74.3,16,58,0.2,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T17:00:00,7.8,6.2,-3.7,43.92,0,0,,0,0,,9.5,249,1020.5,74.3,16,9,0,0,,Partially cloudy,partly-cloudy-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T18:00:00,7.6,6.7,-3.6,45,0,0,,0,0,,6.3,260,1021.1,74.3,16,14,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,E5816,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T19:00:00,7.6,7.6,-3.3,45.75,0,0,,0,0,,0,0,1021.1,93.3,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T20:00:00,7.6,7.6,-2.6,48.46,0,0,,0,0,,3.3,82,1021.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T21:00:00,7.9,6.4,-2.9,46.34,0,0,,0,0,,8.7,133,1020.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T22:00:00,8.8,7.5,-1.4,48.93,0,0,,0,0,,8.5,155,1020.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-01T23:00:00,8.7,7.3,0.4,56.24,0,0,,0,0,,8.5,204,1019.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-02T00:00:00,8.7,7.2,1.4,60.27,0,0,,0,0,,9.3,195,1018.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-12-02T01:00:00,8,6.3,4.2,77.1,0.286,100,rain,0,0,,9.5,166,1017.9,100,15,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
