name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2024-01-01T00:00:00,5.9,3,-2.2,56.01,0,0,,0,0,13.7,14.6,243,1016,95.1,16,0,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-01-01T01:00:00,5.9,3,-2,57.19,0,0,,0,0,18,14,243,1015.9,100,16,0,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-01-01T02:00:00,5.6,2.7,-1.8,58.69,0,0,,0,0,20.2,13.6,265,1015.7,100,16,0,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-01-01T03:00:00,5.3,2.7,-1.8,60.45,0,0,,0,0,18.7,11.6,269,1015.7,100,16,0,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-01-01T04:00:00,5.3,3.1,-1.5,61.81,0,0,,0,0,15.8,9.5,267,1015.3,100,16,0,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-01-01T05:00:00,4.9,3.5,-1.2,64.68,0,0,,0,0,12.6,6.3,264,1015.4,93.8,16,0,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-01-01T06:00:00,5,2.7,-1,65.25,0,0,,0,0,10.8,10,274,1015.7,100,16,0,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-01-01T07:00:00,4.6,2.1,-0.4,70.05,0.049,100,rain,0,0,9.7,10.3,295,1016.2,100,15.2,0,0,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-01-01T08:00:00,4.3,2.4,0.6,77.28,0.182,100,rain,0,0,9,7.7,284,1016.6,100,15.7,33,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-01-01T09:00:00,4.4,2.2,1.1,79.69,0.025,100,rain,0,0,11.5,8.6,335,1017.1,100,16,49,0.2,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
