name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2022-03-01T00:00:00,-1.1,-4.9,-15.7,32.12,0,0,,0,0,17.3,10.9,103,1025.8,61.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T01:00:00,-0.6,-3.1,-15.2,32.28,0,0,,0,0,17.6,7,115,1026.2,74.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T02:00:00,-0.5,-2.6,-14.7,33.13,0,0,,0,0,16.9,6.3,103,1026.3,98.2,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T03:00:00,-0.6,-3.5,-13.2,38,0,0,,0,0,17.6,8,101,1025.9,88.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T04:00:00,-1,-4.1,-11.2,46.14,0,0,,0,0,18.4,8.7,91,1025.7,83.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T05:00:00,-0.3,-3.2,-10.4,46.78,0,0,,0,0,19.1,8.4,102,1025.7,93.3,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T06:00:00,0.9,-2.8,-9.5,45.75,0,0,,0,0,19.8,12.4,150,1025.3,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T07:00:00,1.7,-1,-8.7,46.02,0,0,,0,0,21.6,9.3,121,1024.9,90.7,16,23,0.1,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T08:00:00,3,-1.2,-7.8,44.65,0,0,,0,0,24.8,18.6,185,1024.6,95.6,16,57,0.2,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T09:00:00,3.8,-0.7,-7.3,44.1,0,0,,0,0,33.7,22.2,185,1023.7,100,16,103,0.4,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T10:00:00,4.3,0.2,-6.1,47.04,0,0,,0,0,34.9,19.9,185,1023.2,100,16,127,0.5,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T11:00:00,4.4,0.2,-4.7,51.72,0,0,,0,0,33.5,20.7,184,1022.6,100,16,147,0.5,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T12:00:00,5,1.3,-3.5,54.25,0,0,,0,0,31.7,18.4,182,1021.5,100,16,169,0.6,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T13:00:00,5.8,1.6,-2.8,53.87,0,0,,0,0,42.9,25.1,170,1019.7,100,16,209,0.8,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T14:00:00,6.2,2.4,-1.6,57.76,0,0,,0,0,34.5,21.1,172,1018.5,95.6,16,217,0.8,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T15:00:00,6.7,3,0.1,62.57,0,0,,0,0,36.7,21.9,170,1017.6,95.1,16,195,0.7,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T16:00:00,6.8,3.4,1.3,67.86,0,0,,0,0,37.1,19.8,161,1016.3,76.3,16,150,0.5,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T17:00:00,7,3.9,1.9,70.01,0,0,,0,0,29.9,17.4,165,1015.5,58.9,16,59,0.2,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T18:00:00,6.1,3.3,2.7,78.5,0,0,,0,0,29.5,14.2,171,1015.1,79.9,16,18,0.1,0,,Partially cloudy,partly-cloudy-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T19:00:00,6.5,3.8,3.2,79.82,0,0,,0,0,27.7,13.8,175,1014.8,97.7,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T20:00:00,6.7,4.3,3.2,78.75,0,0,,0,0.1,27.7,11.8,161,1013.8,95.1,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T21:00:00,6.5,5.2,3.3,79.71,0,0,,0,0.1,28.1,7,200,1013.8,93.5,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T22:00:00,6.6,4.9,3.1,77.88,0,0,,0,0,31,8.9,226,1013.8,95.1,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-01T23:00:00,7.3,5.2,2,69.24,0,0,,0,0,32,10.7,255,1013.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T00:00:00,7.5,5,0.9,63.09,0,0,,0,0,31.7,14.4,236,1013.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T01:00:00,7.2,4.6,0.8,63.92,0,0,,0,0,30.2,13.9,252,1013.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T02:00:00,6.3,3.5,0.6,66.8,0,0,,0,0,25.9,13.7,263,1013,65.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T03:00:00,6.7,3.5,0.9,66.63,0,0,,0,0,21.6,17.4,281,1012.8,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T04:00:00,6.5,3.1,0.9,67.65,0,0,,0,0,21.6,18.7,297,1013.2,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T05:00:00,6,2.9,0.4,67.36,0,0,,0,0,20.9,15.5,305,1014,64.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T06:00:00,5.8,2.8,-0.4,64.39,0,0,,0,0,20.5,15.4,339,1015,47.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T07:00:00,4.9,0.9,-2,61.24,0,0,,0,0,20.9,20.7,311,1015.8,41.8,15.7,30,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T08:00:00,5.1,1.8,-2.5,57.57,0,0,,0,0,22,16.1,301,1016.3,32.7,15.5,169,0.6,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T09:00:00,6,2.2,-3.6,50.29,0,0,,0,0,23.8,21.1,315,1016.7,50,16,276,1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-03-02T10:00:00,6.8,4,-4.2,45.53,0,0,,0,0,24.5,14.8,325,1016.5,32.7,16,471,1.7,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
