name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2021-09-01T00:00:00,25.5,25.5,18.5,65.05,0,0,,0,0,,8.6,231,1009,83.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T01:00:00,26.1,26.1,18.2,61.93,0,0,,0,0,,7,261,1009,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T02:00:00,25.5,25.5,17.7,61.84,0,0,,0,0,,3,337,1008.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T03:00:00,25.4,25.4,18,63.83,0,0,,0,0,,2.1,91,1008.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T04:00:00,24.7,24.7,19.8,74.06,0,0,,0,0,,2.1,269,1008.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T05:00:00,24.1,24.1,19.7,76.4,0.118,100,rain,0,0,,7.9,347,1008.6,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T06:00:00,23.5,23.5,19.6,78.49,0,0,,0,0,,8.7,267,1009.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T07:00:00,22.8,22.8,19.9,83.85,0.215,100,rain,0,0,,10.9,328,1009.7,100,13.4,6,0,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T08:00:00,22,22,20.4,90.22,0.716,100,rain,0,0,,12.9,26,1009.7,98.2,11.7,16,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T09:00:00,21.8,21.8,20.5,92.39,0.622,100,rain,0,0,,13.2,36,1009.4,100,13,45,0.2,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T10:00:00,21.5,21.5,20.3,92.89,1.471,100,rain,0,0,,12.5,39,1009.7,100,12.2,60,0.2,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T11:00:00,22.1,22.1,19.8,86.75,0.07,100,rain,0,0,,17.2,48,1009.6,79,15.7,83,0.3,1,,"Rain, Partially cloudy",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T12:00:00,22.1,22.1,19.7,86.3,0,0,,0,0,29.5,22.1,52,1008.8,94.3,16,126,0.5,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T13:00:00,22.4,22.4,19,81.06,0.127,100,rain,0,0,35.3,23,63,1008.2,95.9,16,131,0.5,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T14:00:00,22.2,22.2,20,87.26,0.383,100,rain,0,0,37.1,21.2,58,1007.7,100,16,118,0.4,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T15:00:00,22.7,22.7,20.1,84.88,0,0,,0,0,38.9,21.8,52,1007.2,100,16,140,0.5,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T16:00:00,22.9,22.9,19.8,82.54,0,0,,0,0,51.8,28,60,1006.1,100,16,78,0.3,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T17:00:00,22.1,22.1,19.1,82.87,0,0,,0,0,48.4,33.4,60,1006.4,100,16,32,0.1,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T18:00:00,21,21,19.6,91.68,1.898,100,rain,0,0,44.1,33.3,62,1005.5,100,9.4,7,0,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T19:00:00,20.5,20.5,19.5,93.86,4.438,100,rain,0,0,60.2,47.5,55,1003.6,98.4,7.3,2,0,0,,"Rain, Overcast",rain,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T20:00:00,20.4,20.4,20,97.25,12.815,100,rain,0,0,58.5,36.4,104,1001.4,100,3.6,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T21:00:00,21.7,21.7,12,53.98,12.072,100,rain,0,0,58.7,40.9,88,999.2,100,8.2,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T22:00:00,21.9,21.9,15.8,68.42,43.453,100,rain,0,0,58.2,35.7,66,999.7,100,3.6,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-01T23:00:00,19.3,19.3,18.6,95.68,29.799,100,rain,0,0,50.9,19.2,355,999.7,100,6.3,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,74486094789,KNYC,72503014732"
New York Queens,2021-09-02T00:00:00,18.5,18.5,17.9,96.26,14.44,100,rain,0,0,50,29.2,355,1000.2,100,4.8,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-02T01:00:00,18,18,16.8,92.96,3.119,100,rain,0,0,55.6,33.9,19,1000.1,100,11.4,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-02T02:00:00,18.1,18.1,16.5,90.15,3.479,100,rain,0,0,50.5,28.6,9,1001.2,100,14.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-02T03:00:00,18.3,18.3,16.4,88.69,0.165,100,rain,0,0,50,25.3,4,1001.6,95.6,16,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-02T04:00:00,18.5,18.5,16.2,86.43,0,0,,0,0,42.8,26.6,356,1002.6,95.6,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-02T05:00:00,16.9,16.9,14.8,87.35,0,0,,0,0,51,30.7,343,1004,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-02T06:00:00,17.2,17.2,13.9,80.92,0,0,,0,0,48.8,28.3,340,1005.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-02T07:00:00,17.2,17.2,13.3,77.62,0,0,,0,0,46.9,24.8,340,1006.7,95.6,16,45,0.2,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-09-02T08:00:00,17.4,17.4,12.7,73.68,0,0,,0,0,43.5,28.4,345,1007.7,74.3,16,91,0.3,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
