name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2024-12-01T00:00:00,-0.3,-5.7,-10.1,47.35,0,0,,0,0,42.5,20.7,278,1018.5,0,16,0,0,0,,Clear,clear-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC"
New York Queens,2024-12-01T01:00:00,-0.8,-6.3,-10.7,47.11,0,0,,0,0,31.1,20.5,274,1018.7,0,16,0,0,0,,Clear,clear-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T02:00:00,-0.8,-5.8,-10.7,47.26,0,0,,0,0,29.2,17.4,261,1019,0,16,0,0,0,,Clear,clear-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T03:00:00,-1.3,-6.4,-10.4,49.88,0,0,,0,0,35.3,17,265,1019.1,0,16,0,0,0,,Clear,clear-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T04:00:00,-1.7,-7.1,-11,49.19,0,0,,0,0,35.3,18.3,276,1019.1,10.6,16,0,0,0,,Clear,clear-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T05:00:00,-1.8,-7.9,-11.6,47.43,0,0,,0,0,31,22.3,264,1019.5,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T06:00:00,-1.8,-7.2,-11.5,47.61,0,0,,0,0,33.5,18,251,1019.6,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T07:00:00,-1.8,-8.4,-11.1,49.03,0,0,,0,0,37.1,26,260,1019.9,41.8,16,4,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T08:00:00,-1.1,-6.4,-10.4,49.39,0,0,,0,0,30.6,18.3,244,1020,65.3,16,19,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T09:00:00,-0.3,-4.8,-10.4,46.45,0,0,,0,0,29.5,15.4,255,1020,65.3,16,62,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T10:00:00,0.2,-5.3,-10.7,43.87,0,0,,0,0,38.9,22,265,1019.6,65.3,16,71,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T11:00:00,1,-4.6,-10.9,40.83,0,0,,0,0,48.2,24.9,255,1019.1,65.3,16,64,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T12:00:00,1.7,-3.9,-11.2,37.61,0,0,,0,0,38.9,26.8,265,1018,58.9,16,61,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T13:00:00,2.7,-2.1,-10.9,36.07,0,0,,0,0,46.1,21.8,253,1017.6,65.3,16,44,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T14:00:00,3.7,-1.3,-11.7,31.6,0,0,,0,0,44.7,26.9,274,1017,65.3,16,35,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T15:00:00,3.7,-1.3,-11.2,32.91,0,0,,0,0,42.6,26.5,266,1017.1,74.3,16,29,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T16:00:00,3.4,-1.4,-11.3,33.2,0,0,,0,0,37.9,23.4,259,1017.4,82.5,16,10,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T17:00:00,2.7,-2.1,-12.4,31.91,0,0,,0,0,36.7,22.3,275,1017.8,67.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-12-01T18:00:00,2.7,-2.1,-12.2,32.61,0,0,,0,0,35.3,22.1,269,1018.5,59,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
