name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2022-09-01T00:00:00,25.3,25.3,9.7,37.41,0,0,,0,0,40.7,16.6,275,1010.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T01:00:00,24.5,24.5,9.9,39.86,0,0,,0,0,23,16.6,259,1011.2,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T02:00:00,23.8,23.8,10.4,42.66,0,0,,0,0,24.8,17.1,265,1011.2,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T03:00:00,23.1,23.1,10.9,46.02,0,0,,0,0,26.3,13.2,259,1011.2,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T04:00:00,22.5,22.5,11.9,51.04,0,0,,0,0,25.9,14.6,276,1011.3,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T05:00:00,22.3,22.3,12,51.84,0,0,,0,0,25.2,19.5,255,1011.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T06:00:00,21.9,21.9,12.4,54.74,0,0,,0,0,25.2,18,262,1012.1,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T07:00:00,21.9,21.9,12.3,54.44,0,0,,0,0,24.8,17,281,1012.6,10.6,16,19,0.1,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T08:00:00,22.9,22.9,12.8,52.94,0,0,,0,0,24.8,14.5,288,1013.2,10.6,16,174,0.6,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T09:00:00,24.1,24.1,12.8,49.07,0,0,,0,0,25.6,13.5,271,1013.4,22.8,14.8,355,1.3,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T10:00:00,25.6,25.6,12.3,43.69,0,0,,0,0,27.7,16.9,261,1013.3,22.8,16,549,2,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T11:00:00,26.7,26.6,11.4,38.49,0,0,,0,0,40.7,19.5,305,1013.4,32.7,16,663,2.4,7,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T12:00:00,27.8,27.1,10.5,34.05,0,0,,0,0,31.6,19.9,270,1013.5,41.8,16,758,2.7,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T13:00:00,28.3,27.4,10.1,32,0,0,,0,0,38.9,23.1,281,1013.2,41.8,16,779,2.8,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T14:00:00,29.6,28.2,8.7,27,0,0,,0,0,37.1,24,292,1013,22.8,16,769,2.8,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T15:00:00,30.1,28.5,7.9,25.04,0,0,,0,0,37.1,21.7,289,1013,31.8,16,688,2.5,7,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T16:00:00,30.4,28.8,8.1,24.83,0,0,,0,0,38.9,20.3,286,1012.8,22.8,16,549,2,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T17:00:00,30.1,28.4,7.4,24.15,0,0,,0,0,28.1,20.1,298,1012.8,22.8,16,387,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T18:00:00,29.5,27.9,6.4,23.35,0,0,,0,0,35.3,18.4,335,1013.3,10.6,16,210,0.8,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T19:00:00,28.1,27,6.3,25.09,0,0,,0,0,25.9,23.2,330,1013.9,10.6,16,38,0.1,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T20:00:00,26.6,26.6,7.1,29.08,0,0,,0,0,23,20.2,339,1014.7,10.6,16,9,0,0,,Clear,clear-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T21:00:00,25.7,25.7,7.4,31.31,0,0,,0,0,24.8,17.6,345,1015.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T22:00:00,24.5,24.5,7.7,34.27,0,0,,0,0,35.3,17.3,350,1017,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-01T23:00:00,23.3,23.3,7.8,37.21,0,0,,0,0,27,13.7,355,1017.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T00:00:00,22.1,22.1,9.3,43.91,0,0,,0,0,27.7,19,41,1018.1,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T01:00:00,20.7,20.7,9.3,47.91,0,0,,0,0,27.4,18.7,38,1019,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T02:00:00,19.2,19.2,9.4,53.33,0,0,,0,0,26.6,13.5,41,1019.7,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T03:00:00,18.7,18.7,9,53.4,0,0,,0,0,27.4,14.5,30,1020.3,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T04:00:00,17.9,17.9,8,52.4,0,0,,0,0,26.6,16.5,30,1020.7,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T05:00:00,17.4,17.4,7.7,52.74,0,0,,0,0,25.2,14.6,36,1021.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T06:00:00,17,17,8.2,56.3,0,0,,0,0,23.4,13,26,1022.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T07:00:00,17.2,17.2,9,58.5,0,0,,0,0,23,12.4,29,1023.3,10.6,16,16,0.1,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T08:00:00,18.5,18.5,10.1,58.04,0,0,,0,0,26.3,14,40,1023.9,22.8,16,181,0.7,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T09:00:00,20,20,10.4,53.91,0,0,,0,0,28.1,16.8,61,1024.4,22.8,16,342,1.2,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T10:00:00,21.2,21.2,10.9,52.08,0,0,,0,0,28.1,13.4,68,1024.7,22.8,16,532,1.9,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T11:00:00,22,22,11,49.47,0,0,,0,0,26.3,15.4,64,1024.8,22.8,16,645,2.3,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T12:00:00,23,23,11.4,47.79,0,0,,0,0,23.4,12.8,66,1024.8,31.8,16,732,2.6,7,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T13:00:00,23.8,23.8,11.7,46.78,0,0,,0,0,21.2,18.4,97,1024.5,22.8,16,768,2.8,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T14:00:00,24.4,24.4,11.7,45.18,0,0,,0,0,21.2,15.2,92,1024.6,31.8,16,747,2.7,7,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T15:00:00,24.9,24.9,12.1,44.76,0,0,,0,0,22.3,15.4,102,1024.4,59,16,596,2.1,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T16:00:00,24.6,24.6,12.4,46.38,0,0,,0,0,22.3,12.5,87,1024,78.8,16,367,1.3,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T17:00:00,24.9,24.9,13,47.53,0,0,,0,0,23.4,15.4,107,1024.1,74.3,16,397,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T18:00:00,24.4,24.4,13.6,51.1,0,0,,0,0,24.8,13.8,155,1024.4,59,16,190,0.7,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T19:00:00,22.6,22.6,14.1,58.6,0,0,,0,0,25.2,12.5,143,1024.6,59,16,66,0.2,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T20:00:00,21.9,21.9,14.2,61.38,0,0,,0,0,24.1,11.8,141,1024.9,41.8,16,7,0,0,,Partially cloudy,partly-cloudy-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T21:00:00,21.2,21.2,14.4,65.26,0,0,,0,0,22,7.1,120,1025.2,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T22:00:00,20.9,20.9,15,68.98,0,0,,0,0,19.8,7.9,75,1025.2,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-02T23:00:00,20.3,20.3,15,71.65,0,0,,0,0,18,5.9,92,1025.2,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T00:00:00,20.3,20.3,15.2,72.56,0,0,,0,0,18,6.3,93,1025.3,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T01:00:00,19.5,19.5,15.1,75.44,0,0,,0,0,18,6.3,89,1025.3,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T02:00:00,19.3,19.3,15.4,77.8,0,0,,0,0,18,5.4,93,1025.2,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T03:00:00,19.1,19.1,15.1,77.72,0,0,,0,0,17.3,8,94,1025,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T04:00:00,18.8,18.8,15,78.44,0,0,,0,0,16.9,6.3,89,1025.4,59,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T05:00:00,18.5,18.5,14.8,79.04,0,0,,0,0,15.1,7,70,1025.4,78.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T06:00:00,18.7,18.7,15.1,79.54,0,0,,0,0,12.2,5.4,65,1025.7,82.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T07:00:00,18.9,18.9,15.7,81.51,0,0,,0,0,13,7.8,50,1026,74.3,16,11,0,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T08:00:00,20.3,20.3,16.6,79.45,0,0,,0,0,16.6,6.8,50,1026.3,74.3,16,146,0.5,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T09:00:00,22.4,22.4,15.4,64.54,0,0,,0,0,17.6,8.7,60,1026.1,59,16,328,1.2,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T10:00:00,23.1,23.1,15.7,63.02,0,0,,0,0,16.9,7.2,68,1026.1,74.3,16,516,1.9,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T11:00:00,24.6,24.6,15,55,0,0,,0,0,17.6,8.3,100,1025.8,78.8,16,644,2.3,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T12:00:00,25.5,25.5,14.8,51.78,0,0,,0,0,19.4,10.7,86,1025.3,74.3,16,634,2.3,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T13:00:00,26.1,26.1,14.8,49.82,0,0,,0,0,20.5,13,84,1024.6,74.3,16,626,2.3,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T14:00:00,26.8,27.2,15.5,49.82,0,0,,0,0,21.2,11.6,137,1024.3,88.9,16,509,1.8,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T15:00:00,26,26,15.4,51.79,0,0,,0,0,25.9,13.4,160,1023.9,74.3,16,478,1.7,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T16:00:00,25.4,25.4,15.4,53.93,0,0,,0,0,21.6,13.1,171,1023.2,74.3,16,288,1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T17:00:00,24.8,24.8,15.1,54.62,0,0,,0,0,26.6,14.7,156,1022.8,74.3,16,349,1.3,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-09-03T18:00:00,24.6,24.6,14.9,54.49,0,0,,0,0,28.8,15.5,166,1022.5,74.3,16,238,0.9,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
