name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2021-11-01T00:00:00,14.6,14.6,8.6,67.44,0,0,,0,0,,16.6,259,1009.9,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-11-01T01:00:00,14.6,14.6,8.2,65.77,0,0,,0,0,31.7,18.6,281,1010.1,12.2,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-11-01T02:00:00,13.8,13.8,8,68.18,0,0,,0,0,,16.8,250,1010.6,12.2,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-11-01T03:00:00,13.4,13.4,8.1,70.35,0,0,,0,0,,16.8,255,1010.8,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-11-01T04:00:00,13.4,13.4,7.8,68.91,0,0,,0,0,33.5,17.8,244,1011.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-11-01T05:00:00,13.4,13.4,7.3,66.5,0,0,,0,0,31.7,18.1,249,1012.3,16.7,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-11-01T06:00:00,12.6,12.6,7.8,72.22,0,0,,0,0,,20,244,1013.1,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-11-01T07:00:00,12.9,12.9,7,67.54,0,0,,0,0,,21.2,265,1013.7,47.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-11-01T08:00:00,13.2,13.2,6.7,64.95,0,0,,0,0,,21,269,1015,75.5,16,33,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-11-01T09:00:00,13.4,13.4,7,65.24,0,0,,0,0,34.1,23,271,1016.5,75.5,16,127,0.5,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
