name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2022-01-01T00:00:00,10.1,10.1,8.5,89.84,0,0,,0,0,,12.1,165,1012.9,100,12.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T01:00:00,10.1,10.1,8.5,89.84,0,0,,0,0,,10,164,1012.7,100,9.6,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T02:00:00,10.1,10.1,8.8,91.55,0,0,,0,0,,3,91,1012.8,100,6.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T03:00:00,10.1,10.1,8.5,89.84,0,0,,0,0,,9.1,132,1012.5,100,13.5,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T04:00:00,9.9,8.5,9,94.2,0,0,,0,0,,10,153,1011.5,100,6.5,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC"
New York Queens,2022-01-01T05:00:00,10,8.9,9,93.82,0.118,100,rain,0,0,,8.5,146,1011,100,2.1,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T06:00:00,10.4,10.4,9.4,93.46,0,0,,0,0,,10.6,171,1010.2,100,1.4,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T07:00:00,10.4,10.4,9.6,94.86,0.143,100,rain,0,0,,9.2,160,1010.3,100,5.3,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T08:00:00,10.5,10.5,9.6,94.14,1.012,100,rain,0,0,,5.7,101,1010.2,100,4.3,6,0,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T09:00:00,11,11,10,93.64,0.715,100,rain,0,0,,15.1,181,1009.9,100,5.4,15,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T10:00:00,11,11,10.1,94.03,0.395,100,rain,0,0,,13.7,211,1010.8,100,5.6,24,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T11:00:00,11.3,11.3,10.5,94.46,0.443,100,rain,0,0,,13.5,201,1009.6,100,5.7,53,0.2,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-01-01T12:00:00,11.9,11.9,10.7,92.69,0.222,100,rain,0,0,,11.8,214,1008.4,100,5.4,60,0.2,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
