name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2021-05-01T00:00:00,9,4.7,-0.9,49.85,0,0,,0,0,60.2,38.3,304,1005.3,46.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T01:00:00,8.1,3.5,-3,45.67,0,0,,0,0,69,37.7,302,1005.7,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T02:00:00,7.5,2.8,-3.6,45.27,0,0,,0,0,65.2,36.9,290,1005.9,41,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T03:00:00,7.4,2.7,-3.7,45.25,0,0,,0,0,62.9,36.6,306,1006.2,95.6,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T04:00:00,6.6,1.8,-3,50.27,0,0,,0,0,57.7,35.4,316,1006.9,57,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T05:00:00,6.4,1.2,-2.8,51.88,0,0,,0,0,62.6,39.5,307,1008,78.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T06:00:00,6.2,1.1,-2.3,54.57,0,0,,0,0,58.5,36.7,309,1009.4,65.3,16,8,0,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T07:00:00,6.4,1.5,-2.3,53.84,0,0,,0,0,57.7,35.7,312,1010.5,50,16,83,0.3,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T08:00:00,7.1,2.6,-2,52.17,0,0,,0,0,51.5,32.7,314,1011,22.8,16,275,1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T09:00:00,8.5,4.1,-1.3,50.37,0,0,,0,0,51.1,38.1,310,1011.7,22.8,16,453,1.6,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2021-05-01T10:00:00,10.1,10.1,-0.7,46.91,0,0,,0,0,53.9,37.5,323,1011.8,22.8,16,621,2.2,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
