name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2023-06-01T00:00:00,16.5,16.5,12.9,78.98,0,0,,0,0,10.1,0,0,1021,22.8,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T01:00:00,16.4,16.4,12.9,79.87,0,0,,0,0,9,5.5,37,1020.8,22.8,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T02:00:00,15.9,15.9,12.8,81.75,0,0,,0,0,7.9,2.4,23,1020.7,22.8,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T03:00:00,15.9,15.9,12.8,81.75,0,0,,0,0,9.7,3,6,1020.3,22.8,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T04:00:00,15.4,15.4,13.3,87.32,0,0,,0,0,10.4,6.4,33,1019.8,22.8,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T05:00:00,15.4,15.4,13.3,87.31,0,0,,0,0,10.8,5.4,38,1019.8,22.8,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T06:00:00,15.3,15.3,13.2,87.3,0,0,,0,0,10.8,0,0,1019.9,22.8,14.7,18,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T07:00:00,16.8,16.8,13.3,79.5,0,0,,0,0,10.8,4.5,41,1020.1,22.8,15.5,108,0.4,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T08:00:00,18.8,18.8,13.5,71.3,0,0,,0,0,8.6,0,0,1020.2,22.8,15.5,299,1.1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T09:00:00,21.1,21.1,13.7,62.62,0,0,,0,0,9.4,1.2,341,1020.2,22.8,16,483,1.7,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T10:00:00,22.5,22.5,13.3,56.11,0,0,,0,0,10.8,7,310,1019.8,22.8,15.7,626,2.3,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T11:00:00,24.2,24.2,12,46.33,0,0,,0,0,12.2,10.8,312,1019.5,22.8,15.5,750,2.7,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T12:00:00,25.3,25.3,12.4,44.61,0,0,,0,0,14.4,12,307,1019.2,22.8,15.7,831,3,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T13:00:00,26.4,26.4,11.3,39.06,0,0,,0,0,18,10.9,102,1018.7,12.2,15.7,853,3.1,9,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T14:00:00,27.1,26.8,11.1,37.02,0,0,,0,0,21.6,11.2,130,1018.2,0,16,832,3,8,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T15:00:00,27,26.9,12.5,40.59,0,0,,0,0,20.9,11.5,111,1017.6,0,16,766,2.8,8,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T16:00:00,26.9,26.9,13.3,42.96,0,0,,0,0,22.3,11.4,149,1017.1,0,16,657,2.4,7,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T17:00:00,24.6,24.6,14.3,52.96,0,0,,0,0,24.1,16.2,172,1016.9,0,16,494,1.8,5,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T18:00:00,24.3,24.3,14.5,54.27,0,0,,0,0,25.6,12.7,174,1016.1,0,16,326,1.2,3,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T19:00:00,23.2,23.2,14.4,57.63,0,0,,0,0,24.8,11,175,1016.2,0,16,152,0.5,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T20:00:00,21.5,21.5,13.9,62.08,0,0,,0,0,22,12.5,176,1016.3,10.6,16,26,0.1,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T21:00:00,20,20,14.4,70.28,0,0,,0,0,17.3,8.7,338,1016.7,10.6,16,1,0,0,,Clear,clear-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T22:00:00,19.2,19.2,14.2,72.88,0,0,,0,0,14,6.3,205,1017,10.6,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-01T23:00:00,19.1,19.1,14.1,72.83,0,0,,0,0,10.8,7.8,204,1016.9,10.6,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T00:00:00,19,19,14.2,73.74,0,0,,0,0,6.8,5.5,164,1016.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T01:00:00,18.9,18.9,14,73.37,0,0,,0,0,7.2,6.3,218,1016,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T02:00:00,18.3,18.3,14,76.02,0,0,,0,0,9,6.2,221,1015.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T03:00:00,18.4,18.4,14.4,77.39,0,0,,0,0,9.7,3,275,1014.7,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T04:00:00,18.2,18.2,14.6,79.59,0,0,,0,0,9.4,2.1,286,1014.2,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T05:00:00,18.1,18.1,14.6,80.08,0,0,,0,0,8.6,3,102,1013.8,0,15.7,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T06:00:00,18.4,18.4,14.7,79.11,0,0,,0,0,8.6,6.8,209,1013.5,12.2,15.5,27,0.1,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T07:00:00,19.4,19.4,15,75.94,0,0,,0,0,10.8,3,280,1013.6,22.8,15.2,108,0.4,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T08:00:00,21.3,21.3,14.6,65.65,0,0,,0,0,10.1,2.1,263,1013.4,22.8,15.5,275,1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T09:00:00,23.4,23.4,14.2,56.23,0,0,,0,0,10.8,3,97,1013.5,12.2,15.7,448,1.6,4,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T10:00:00,25.6,25.6,14.3,49.48,0,0,,0,0,13.3,7.9,93,1013.3,12.2,16,602,2.2,6,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T11:00:00,26.8,27.1,14.7,47.43,0,0,,0,0,15.8,11,132,1013.1,0,16,736,2.6,7,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T12:00:00,27.9,27.7,13.9,42.39,0,0,,0,0,18.7,14.9,125,1012.9,10.6,16,813,2.9,8,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T13:00:00,28.2,28,14.3,42.54,0,0,,0,0,27,12.4,133,1012.6,31,16,830,3,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T14:00:00,29.2,28.9,14.6,41.12,0,0,,0,0,28.1,9,138,1012.1,37.5,16,816,2.9,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T15:00:00,28.7,28.6,14.7,42.52,0,0,,0,0,31.3,12.4,179,1011.3,32.7,15.7,747,2.7,7,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T16:00:00,27.5,27.4,14,43.47,0,0,,0,0,27.7,16.3,4,1010.7,41.8,15.5,627,2.3,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T17:00:00,26.2,26.2,11.1,38.99,0,0,,0,0,30.2,15.5,180,1010.3,41.8,15.7,488,1.8,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T18:00:00,25.1,25.1,10.6,40.09,0,0,,0,0,28.1,16.2,168,1010.3,68.8,16,209,0.8,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,72503014732"
New York Queens,2023-06-02T19:00:00,23,23,12.7,52.29,1.403,100,rain,0,0,22.3,7.9,244,1011.3,88.9,11.2,13,0,0,,"Rain, Partially cloudy",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T20:00:00,21.9,21.9,15.1,65.14,0.176,100,rain,0,0,18.7,9.2,224,1010.9,74.3,14.2,17,0.1,0,,"Rain, Partially cloudy",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T21:00:00,21.3,21.3,15.6,70.08,0.196,100,rain,0,0,18,3,74,1011,74.3,15,1,0,0,,"Rain, Partially cloudy",rain,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T22:00:00,21.1,21.1,12.2,56.9,0,0,,0,0,19.4,6.6,118,1011.5,78.8,15,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-02T23:00:00,20.9,20.9,12.4,58.31,0,0,,0,0,17.3,5.4,93,1011.9,78.8,15.7,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T00:00:00,20.5,20.5,13.2,62.94,0,0,,0,0,12.6,3.9,85,1011.4,83.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T01:00:00,20,20,15.2,74.02,0,0,,0,0,9.7,9.9,86,1012,93.3,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T02:00:00,19.3,19.3,15.5,78.68,0,0,,0,0,6.5,10.8,65,1012.2,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T03:00:00,18.3,18.3,15.4,83.32,0,0,,0,0,11.9,4.6,38,1011.6,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T04:00:00,18.5,18.5,15.7,83.92,0,0,,0,0,14.4,4.9,26,1011.4,36.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T05:00:00,18.4,18.4,15.8,84.83,0,0,,0,0,19.1,8.4,51,1011.8,89,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,72503014732"
New York Queens,2023-06-03T06:00:00,18.8,18.8,15.9,83.31,0,0,,0,0,27.7,16.1,68,1012.4,78.8,16,27,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T07:00:00,19.4,19.4,15.8,80.18,0,0,,0,0,35.3,12,66,1013.1,88.9,16,94,0.3,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T08:00:00,18.8,18.8,15.3,79.64,0,0,,0,0,38.4,22.9,60,1013.9,95.6,15.7,104,0.4,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T09:00:00,19.5,19.5,15.7,78.35,0,0,,0,0,29.5,24.2,63,1014.4,95.6,15.7,271,1,3,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T10:00:00,18.5,18.5,14,75.08,0,0,,0,0,27.7,20.9,55,1015,100,15.5,211,0.8,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T11:00:00,19.3,19.3,13.6,69.72,0,0,,0,0,40.7,21.7,61,1015.3,100,15.7,375,1.4,4,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T12:00:00,17.8,17.8,12.6,71.61,0,0,,0,0,27.7,24.1,53,1015.9,100,15.2,261,0.9,3,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T13:00:00,17.5,17.5,12.2,71.13,0,0,,0,0,39.2,17.9,61,1016.3,100,15,226,0.8,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T14:00:00,18.7,18.7,12.2,65.99,0,0,,0,0,40,18.4,69,1016.2,95.6,15.2,336,1.2,3,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T15:00:00,18.6,18.6,12,65.27,0,0,,0,0,36,15.4,64,1016.4,100,15.2,242,0.9,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T16:00:00,18.5,18.5,11.9,65.7,0,0,,0,0,36,16.4,39,1016,100,16,126,0.5,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T17:00:00,18.3,18.3,11.6,65.16,0,0,,0,0,29.5,16.6,63,1016.4,100,16,112,0.4,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T18:00:00,17.9,17.9,10.9,63.92,0,0,,0,0,27.7,20.6,55,1016.8,100,16,68,0.2,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T19:00:00,17,17,10.1,63.81,0,0,,0,0,27.7,22.4,70,1017.4,100,16,24,0.1,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2023-06-03T20:00:00,16,16,9.9,67.1,0,0,,0,0,29.5,23.2,77,1018.1,95.1,16,16,0.1,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
