name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2022-08-01T00:00:00,25,25,18.8,68.58,0,0,,0,0,26.3,13.8,214,1017.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T01:00:00,25.1,25.1,18.2,65.66,0,0,,0,0,28.4,12.7,216,1017.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T02:00:00,23.9,23.9,18.6,72.44,0.215,100,rain,0,0,28.1,11.6,281,1016.9,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T03:00:00,22.6,22.6,18.7,78.64,0.713,100,rain,0,0,22.3,7.2,295,1017.4,100,10,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T04:00:00,21.5,21.5,18.6,83.43,3.517,100,rain,0,0,25.9,9.4,333,1017.1,100,11,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T05:00:00,21.1,21.1,18.7,86.41,1.962,100,rain,0,0,26.3,12.6,9,1016.4,100,9.6,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T06:00:00,21.1,21.1,19.1,88.7,1.865,100,rain,0,0,24.5,12.9,32,1015.9,100,15,1,0,0,,"Rain, Overcast",rain,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T07:00:00,20.6,20.6,18.9,89.76,0.401,100,rain,0,0,27.4,12.4,41,1015.8,100,13.2,10,0,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T08:00:00,20.8,20.8,18.7,87.9,0.266,100,rain,0,0,31.7,12.5,60,1015.9,100,12.3,29,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T09:00:00,20.9,20.9,18.7,87.33,0,0,,0,0,23,13.7,55,1015.6,100,12.7,56,0.2,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T10:00:00,20.9,20.9,18.7,87.33,0,0,,0,0,21.6,9.2,51,1015,100,10.5,64,0.2,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T11:00:00,21.1,21.1,18.9,87.48,0.065,100,rain,0,0,20.2,10,63,1015.1,100,7.4,93,0.3,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T12:00:00,21.1,21.1,19.4,90.1,0.065,100,rain,0,0,16.2,8.8,38,1014.7,100,5.4,125,0.5,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T13:00:00,21.7,21.7,19.5,87.48,0,0,,0,0,14,9.3,28,1014.4,100,9.2,175,0.6,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T14:00:00,22.2,22.2,19.5,84.88,0,0,,0,0,15.1,7.9,28,1013.9,100,12.4,184,0.7,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T15:00:00,22.5,22.5,19.4,82.74,0,0,,0,0,15.5,2.4,23,1013.7,100,14.7,238,0.9,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T16:00:00,23.1,23.1,19.3,79.17,0,0,,0,0,15.5,5.3,293,1013.2,100,15.2,79,0.3,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T17:00:00,23.4,23.4,19.1,76.82,0,0,,0,0,17.6,9,242,1012.7,100,15.2,62,0.2,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T18:00:00,24,24,19.3,74.87,0,0,,0,0,20.2,10.7,232,1012.1,100,15.2,61,0.2,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T19:00:00,23.6,23.6,19.4,77.25,0,0,,0,0,22.3,12.2,237,1011.9,86.9,15.5,76,0.3,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T20:00:00,23.3,23.3,19.1,77.35,0,0,,0,0,20.9,12.4,205,1011.6,50,16,20,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T21:00:00,22.5,22.5,19.3,82.05,0,0,,0,0,15.8,12.5,205,1011.5,32.7,16,1,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T22:00:00,22.3,22.3,19.6,84.94,0,0,,0,0,16.2,10.9,205,1011.6,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-01T23:00:00,22.3,22.3,20,86.69,0,0,,0,0,18,15.5,210,1011.6,59,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T00:00:00,22.3,22.3,19.9,86.11,0,0,,0,0,19.8,13.8,209,1011.4,31.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T01:00:00,22,22,19.9,87.64,0,0,,0,0,21.6,11.4,218,1010.9,31.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T02:00:00,22,22,19.9,87.64,0,0,,0,0,23.4,13.2,204,1010.8,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T03:00:00,21.8,21.8,19.5,86.96,0,0,,0,0,21.6,10.9,209,1010.2,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T04:00:00,21.8,21.8,19.6,87.16,0,0,,0,0,21.6,13.5,195,1010.2,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T05:00:00,22,22,19.6,86,0,0,,0,0,20.9,9.2,18,1009.8,82.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T06:00:00,22,22,19.6,86,0,0,,0,0,20.5,7.8,14,1009.9,57,16,7,0,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T07:00:00,22.3,22.3,19.6,84.86,0,0,,0,0,20.2,10.6,198,1010.3,88.9,16,51,0.2,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T08:00:00,23.8,23.8,20.4,81.36,0,0,,0,0,22.7,16.1,230,1010.3,78.8,15.7,215,0.8,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T09:00:00,24.9,24.9,20.8,77.78,0,0,,0,0,24.8,13.8,225,1010.2,82.5,15.7,399,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T10:00:00,26.7,28.3,20.5,68.6,0,0,,0,0,25.2,6.5,280,1009.8,57,16,563,2,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T11:00:00,28.2,30,20.3,62.21,0,0,,0,0,28.8,16.2,251,1009.9,74.3,16,647,2.3,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T12:00:00,29.4,31.4,20.3,57.83,0,0,,0,0,29.2,12.3,237,1009.6,78.8,16,753,2.7,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T13:00:00,30.4,32.4,20,53.88,0,0,,0,0,29.9,18.4,215,1009.2,82.5,16,755,2.7,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T14:00:00,30.6,32.8,20.4,54.37,0,0,,0,0,30.6,16.3,215,1009,82.5,16,440,1.6,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T15:00:00,31.9,33.9,19.8,48.88,0,0,,0,0,25.9,19.3,217,1008.9,78.8,16,774,2.8,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T16:00:00,31.5,33.3,19.6,49.06,0,0,,0,0,24.1,20.3,232,1008.5,74.3,16,596,2.1,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T17:00:00,31.6,32.9,18.6,46.01,0,0,,0,0,27.7,16.5,225,1008.1,63.6,16,386,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T18:00:00,31.1,32.3,18.6,47.17,0,0,,0,0,19.4,20,222,1008.3,41.8,16,312,1.1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T19:00:00,30.7,32.1,18.9,49.47,0,0,,0,0,15.1,11.5,234,1008.5,63.6,16,136,0.5,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T20:00:00,30.7,31.7,18.4,47.82,0,0,,0,0,11.5,17.1,298,1008.9,75.5,16,14,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T21:00:00,31,31.6,17.5,44.7,0,0,,0,0,13.3,13.9,295,1009.7,73.7,16,1,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T22:00:00,30,30.3,16.9,45.4,0,0,,0,0,16.2,10.6,339,1010.5,59,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-02T23:00:00,27.8,28.8,18.3,56.22,0,0,,0,0,18.7,9.4,41,1011,78.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T00:00:00,27.2,28.4,19,60.9,0,0,,0,0,22,5.4,35,1011.7,65.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T01:00:00,26.5,26.5,19,63.79,0,0,,0,0,24.8,15.2,24,1012.4,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T02:00:00,25.7,25.7,19,66.25,0,0,,0,0,26.3,12.8,43,1012.6,27.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T03:00:00,25,25,17.9,64.53,0,0,,0,0,27,11.3,10,1012.9,24.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,72503014732"
New York Queens,2022-08-03T04:00:00,24.3,24.3,17.2,64.85,0,0,,0,0,28.1,13.1,11,1013.2,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T05:00:00,23.8,23.8,17.3,67.15,0,0,,0,0,28.4,12.2,348,1014.1,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T06:00:00,23.2,23.2,16.8,67.38,0,0,,0,0,27,8.6,355,1014.6,22.8,16,9,0,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T07:00:00,23.4,23.4,16.9,67.04,0,0,,0,0,22.7,9.5,20,1014.8,22.8,16,56,0.2,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T08:00:00,24.5,24.5,16.6,61.56,0,0,,0,0,23.8,13.1,16,1015.2,22.8,16,221,0.8,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T09:00:00,25.4,25.4,16.7,58.8,0,0,,0,0,22.7,6.3,68,1015.2,22.8,16,400,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T10:00:00,26.7,27.4,17,55.2,0,0,,0,0,18.7,7.2,38,1016,22.8,16,564,2,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T11:00:00,28.1,28.6,17.1,51.38,0,0,,0,0,13,10.1,337,1016,22.8,16,697,2.5,7,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T12:00:00,28.9,29.4,17.3,49.58,0,0,,0,0,13,11.4,120,1016.4,22.8,16,730,2.6,7,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T13:00:00,29.7,29.6,15.6,42.53,0,0,,0,0,17.6,13.7,190,1016,22.8,16,834,3,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-08-03T14:00:00,30.9,30.3,14.4,36.84,0,0,,0,0,21.2,15,268,1015.6,32.7,16,813,2.9,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
