name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New york queens,2025-01-01T00:00:00,8.2,5.6,6.3,88.16,0,0,,0,0,31.7,15.2,66,999,74.6,15.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New york queens,2025-01-01T01:00:00,7.8,5.9,6.1,88.45,1.083,100,rain,0,0,29.2,11.1,58,998.2,95.6,15,0,0,0,,"Rain, Overcast",rain,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New york queens,2025-01-01T02:00:00,7.2,6.2,5.6,89.81,0,0,,0,0,24.1,6.4,67,997.9,95.6,12.7,0,0,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New york queens,2025-01-01T03:00:00,7.7,5.8,6.3,91.04,0,0,,0,0,26.6,10.4,157,998.5,97.4,14.3,0,0,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,72503014732"
New york queens,2025-01-01T04:00:00,7.6,6.4,6.2,90.82,0,0,,0,0,31,7.4,296,998,100,12.8,0,0,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New york queens,2025-01-01T05:00:00,8.2,7.1,6.5,88.57,0,0,,0,0,30.6,7.2,289,998.4,90,15,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New york queens,2025-01-01T06:00:00,8.6,6,6.4,86.05,0,0,,0,0,29.5,16.5,249,998.6,90.7,15.2,0,0,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New york queens,2025-01-01T07:00:00,8.6,5.5,5.8,82.61,0,0,,0,0,28.4,20.9,250,998.9,82.5,14.5,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New york queens,2025-01-01T08:00:00,8.5,5.7,5.8,82.75,0,0,,0,0,28.8,18.4,251,998.9,90.7,14.3,28,0.1,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New york queens,2025-01-01T09:00:00,9.3,6.5,6,79.89,0,0,,0,0,29.5,19.4,251,999.4,88.9,16,44,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New york queens,2025-01-01T10:00:00,9.6,6.9,6,78.36,0,0,,0,0,40.7,19.1,245,999.8,61.5,16,50,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
