name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2022-04-01T00:00:00,15.2,15.2,13.2,88.09,0.468,100,rain,0,0,42,28.2,201,998.2,100,11.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-04-01T01:00:00,14.2,14.2,12.3,88.22,0.404,100,rain,0,0,50,15.8,191,998.1,95.1,9.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-04-01T02:00:00,12.8,12.8,11.6,92.96,0,0,,0,0,40,14.4,145,997.1,100,7.5,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-04-01T03:00:00,11.4,11.4,10.5,94.67,0.339,100,rain,0,0,27.4,11.8,237,996.5,100,2.7,0,0,0,,"Rain, Overcast",rain,"KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-04-01T04:00:00,14.1,14.1,12.9,92.9,3.619,100,rain,0,0,25.9,15.8,301,997.6,100,12.9,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-04-01T05:00:00,14.6,14.6,11.8,83.39,0.297,100,rain,0,0,28.4,21,293,997.1,93.3,16,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-04-01T06:00:00,13.2,13.2,9.2,76.68,0.323,100,rain,0,0,47.9,16.8,303,997.8,93.3,15.1,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-04-01T07:00:00,11.9,11.9,8.1,77.7,0.024,100,rain,0,0,33.5,19.2,310,998.9,88.9,16,16,0.1,0,,"Rain, Partially cloudy",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-04-01T08:00:00,11.1,11.1,6.1,71.25,0,0,,0,0,39.8,24.7,305,1001.5,90.7,16,58,0.2,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-04-01T09:00:00,10.6,10.6,5.4,70.23,0,0,,0,0,33.5,14.2,307,1000.6,95.6,16,90,0.3,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
