name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2022-05-01T00:00:00,10.3,10.3,0.9,52.14,0,0,,0,0,14,9.4,218,1019.3,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T01:00:00,9.7,8.9,2.4,60.24,0,0,,0,0,10.4,7,3,1019.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T02:00:00,9.6,8.4,3.8,67.17,0,0,,0,0,12.6,8.6,218,1019.3,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T03:00:00,8.7,8.7,3.9,72.05,0,0,,0,0,11.5,4.4,280,1019.4,10.6,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T04:00:00,8.9,8.3,5.1,77.2,0,0,,0,0,13.3,5.5,8,1019.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T05:00:00,8.2,7.1,3.9,74.54,0,0,,0,0,11.5,7.1,50,1019.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T06:00:00,7.7,7,3.3,73.82,0,0,,0,0,11.9,5.4,45,1019.7,12.2,16,8,0,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T07:00:00,8.4,7,2.9,68.17,0,0,,0,0,13,8.7,54,1020.4,22.8,16,69,0.2,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T08:00:00,10.9,10.9,1.9,53.65,0,0,,0,0,15.8,9.4,58,1020.6,31.8,16,250,0.9,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T09:00:00,13.1,13.1,0.2,41.22,0,0,,0,0,17.3,8.5,50,1020.7,41.8,16,443,1.6,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T10:00:00,14.9,14.9,-1.3,32.87,0,0,,0,0,18.4,12.3,68,1020.6,41.8,16,615,2.2,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T11:00:00,15.9,15.9,1.8,38.49,0,0,,0,0,18.7,13.4,102,1020.9,74.3,16,739,2.7,7,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T12:00:00,16.5,16.5,-0.2,32.18,0,0,,0,0,18,12.3,106,1020.6,74.3,16,824,3,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T13:00:00,17.7,17.7,0.2,30.74,0,0,,0,0,19.1,17.7,161,1020.2,74.3,16,813,2.9,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T14:00:00,18,18,-0.4,28.83,0,0,,0,0,20.2,15.3,160,1019.7,74.3,16,791,2.8,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T15:00:00,17.9,17.9,-0.2,29.46,0,0,,0,0,20.9,21.4,175,1019.2,80.8,16,791,2.8,8,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,72503014732"
New York Queens,2022-05-01T16:00:00,17.1,17.1,-1.4,28.48,0,0,,0,0,29.5,16.5,156,1018.8,74.3,16,406,1.5,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T17:00:00,16.2,16.2,-1.5,29.78,0,0,,0,0,31.7,16.9,170,1018.7,78.7,16,305,1.1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2022-05-01T18:00:00,15.1,15.1,1,38.18,0,0,,0,0,27.4,18.5,159,1018.9,78.7,16,152,0.5,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
