name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2024-09-01T00:00:00,22.9,22.9,20.3,85.01,0,0,,0,0,18.4,10.1,164,1014.6,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T01:00:00,23.3,23.3,20.3,83.3,0,0,,0,0,19.4,9.3,204,1014.2,78.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T02:00:00,23.1,23.1,20.3,84.29,0,0,,0,0,19.4,11.6,201,1013.9,74.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T03:00:00,23.1,23.1,20.1,83.15,0,0,,0,0,20.5,13.5,210,1013.7,90.7,16,0,0,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T04:00:00,23.1,23.1,19.8,82.03,0,0,,0,0,20.2,12,210,1013.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T05:00:00,23.1,23.1,19.8,82.03,0,0,,0,0,21.6,10.5,210,1013.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T06:00:00,23.2,23.2,20.3,83.88,0,0,,0,0,20.9,10.1,214,1013,100,16,0,0,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T07:00:00,23.3,23.3,20.4,83.85,0,0,,0,0,20.5,11,211,1013.2,100,16,8,0,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T08:00:00,23.3,23.3,20.5,84.21,0,0,,0,0,21.2,13.7,236,1013.3,100,16,25,0.1,0,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T09:00:00,23.3,23.3,20.8,85.49,0,0,,0,0,26.6,10.7,223,1013,100,14.2,75,0.3,1,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T10:00:00,24.1,24.1,20.8,81.86,0,0,,0,0,26.6,10.1,223,1012.7,95.6,14.3,110,0.4,1,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T11:00:00,24.9,24.9,21.1,79.57,0,0,,0,0,26.3,11.5,233,1012.5,88.9,14.7,201,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T12:00:00,24.9,24.9,21,78.73,0,0,,0,0,28.8,11.3,222,1012.4,91.5,14.7,135,0.5,1,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T13:00:00,25.8,25.8,21.3,76.23,0,0,,0,0,31,13.1,216,1012.1,93.8,14.7,90,0.3,1,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T14:00:00,25.9,25.9,21.5,77,0,0,,0,0,30.6,13.3,211,1011.7,100,13.9,130,0.5,1,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T15:00:00,26,26,21.1,74.2,0,0,,0,0,29.5,10.8,229,1011.2,93.5,16,121,0.4,1,,Overcast,cloudy,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T16:00:00,27.1,29.1,21.3,70.53,0,0,,0,0,33.5,10.6,248,1010.6,82.5,16,82,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T17:00:00,27.6,29.6,20.9,66.66,0,0,,0,0,31.7,10.6,235,1010,74.3,16,38,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T18:00:00,27.7,29.8,21.1,67.38,0,0,,0,0,28.4,9.5,215,1009.8,78.8,16,32,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T19:00:00,27.1,28.8,20.4,66.65,0,0,,0,0,22.3,11.8,201,1009.6,74.3,16,10,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T20:00:00,25.7,25.7,21,75.24,0,0,,0,0,21.6,12.1,185,1010,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T21:00:00,25.6,25.6,21.3,76.96,0,0,,0,0,22,10.9,184,1010.6,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T22:00:00,25.4,25.4,21.3,78.08,0,0,,0,0,21.6,10.9,205,1010.8,57,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-01T23:00:00,25.4,25.4,21.2,77.57,0,0,,0,0,21.6,15.3,222,1010.9,57,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T00:00:00,25.1,25.1,20.3,74.96,0,0,,0,0,22.3,12.4,219,1010.9,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T01:00:00,24.7,24.7,19.6,72.99,0,0,,0,0,42.5,18.9,276,1011.4,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T02:00:00,23.5,23.5,16.8,66.29,0,0,,0,0,46.4,21,330,1012,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T03:00:00,22.9,22.9,16.1,65.84,0,0,,0,0,28.8,17.2,334,1011.9,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T04:00:00,22.3,22.3,13.3,56.77,0,0,,0,0,27.7,15.3,337,1012.1,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T05:00:00,21.4,21.4,11.9,54.5,0,0,,0,0,26.6,17.9,330,1012.5,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T06:00:00,20.5,20.5,11.8,57.29,0,0,,0,0,28.1,15.9,330,1013.1,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T07:00:00,20.1,20.1,12.2,60.04,0,0,,0,0,44.6,21.6,335,1013.8,74.3,16,23,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T08:00:00,20.3,20.3,12.8,61.73,0,0,,0,0,29.9,17.8,335,1014.6,78.8,16,60,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T09:00:00,20.7,20.7,13,61.39,0,0,,0,0,31,20.1,329,1015.2,88.9,16,308,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T10:00:00,21.7,21.7,13.5,59.35,0,0,,0,0,31.7,22.3,335,1015.6,58.9,16,318,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T11:00:00,22.5,22.5,13.7,57.76,0,0,,0,0,29.5,20.9,360,1016.3,58.9,16,538,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T12:00:00,24.1,24.1,13.7,52.27,0,0,,0,0,37.1,18.5,360,1016.5,64.7,16,79,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T13:00:00,25,25,12.6,46.21,0,0,,0,0,27.4,20,360,1016.1,63.6,16,60,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T14:00:00,25.7,25.7,11.6,41.4,0,0,,0,0,27,16.2,334,1016.1,82.5,16,44,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T15:00:00,25.9,25.9,10.1,37,0,0,,0,0,24.8,8.6,327,1015.8,78.8,16,74,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T16:00:00,26.4,26.4,10.4,36.7,0,0,,0,0,29.3,15.4,355,1015.9,78.8,16,43,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T17:00:00,25.7,25.7,9.1,35.18,0,0,,0,0,38,22.4,345,1016.1,63.6,16,53,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-09-02T18:00:00,25.3,25.3,8.5,34.27,0,0,,0,0,38.9,23.6,339,1016.8,46.3,16,31,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
