name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York Queens,2024-08-01T00:00:00,25.8,25.8,21.9,79.27,0,0,,0,0,15.8,3.3,266,1013.1,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T01:00:00,25.4,25.4,20.8,75.94,0,0,,0,0,15.1,6.1,244,1013.1,41.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T02:00:00,25.4,25.4,20.8,75.62,0,0,,0,0,14.4,5.3,284,1013.1,31.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T03:00:00,25,25,21.2,79.1,0,0,,0,0,15.5,4.6,280,1013.3,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T04:00:00,25,25,21.1,78.92,0,0,,0,0,15.5,4.4,303,1013.1,31.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T05:00:00,24.5,24.5,21.1,81.24,0,0,,0,0,15.1,8.7,280,1012.8,22.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T06:00:00,24.9,24.9,21.1,79.43,0,0,,0,0,14,3,292,1013.3,31.8,16,10,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T07:00:00,25.8,25.8,21.7,78.35,0,0,,0,0,14,3,292,1013.7,22.8,16,45,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T08:00:00,27.5,29.5,21,67.44,0,0,,0,0,13.3,6.6,294,1014.6,22.8,16,130,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T09:00:00,28.8,31.3,21.3,63.65,0,0,,0,0,13.7,9.3,326,1015.1,22.8,16,369,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T10:00:00,30.1,32.5,20.9,57.86,0,0,,0,0,16.2,7.7,303,1014.8,22.8,16,531,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T11:00:00,31.6,33.4,19.5,48.75,0,0,,0,0,17.3,9.2,290,1014.7,22.8,16,641,2.3,6,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T12:00:00,32.4,34.3,19.5,46.73,0,0,,0,0,23,14.5,272,1014.6,22.8,16,420,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T13:00:00,33.4,34.8,18.7,41.98,0,0,,0,0,29.5,19.4,231,1014.1,22.8,16,148,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T14:00:00,33.9,35.8,19.2,42.15,0,0,,0,0,25.9,21.4,227,1013.6,50,16,98,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T15:00:00,33.7,35.9,19.7,43.66,0,0,,0,0,27.7,19.3,244,1013.2,73.7,16,120,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
New York Queens,2024-08-01T16:00:00,32.7,35.5,20.7,49.37,0,0,,0,0,26.6,21.9,179,1012.7,63.6,16,67,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,F7223,KJFK,KLGA,74486094789,KNYC,72503014732"
